,Fatalities,Confirmed Cases
4278,13.0,712.0
4279,13.0,712.0
4280,13.0,712.0
4281,13.0,712.0
4282,13.0,712.0
4283,13.0,712.0
4284,13.0,712.0
4285,13.0,712.0
4286,13.0,712.0
4287,13.0,712.0
4288,13.0,712.0
4289,13.0,712.0
4290,13.0,712.0
4291,13.0,712.0
4292,13.0,712.0
4293,13.0,712.0
4294,13.0,712.0
4295,13.0,712.0
4296,13.0,712.0
4297,13.0,712.0
4298,13.0,712.0
4299,13.0,712.0
4300,0.0,40.0
4301,-0.0,49.0
4302,-0.0,50.0
4303,-0.0,59.0
4304,0.0,90.0
4305,0.0,90.0
4306,0.0,135.0
4307,-0.0,135.0
4308,1.0,150.0
4309,2.0,187.0
4310,2.0,214.0
4311,2.0,298.0
4312,2.0,363.0
4313,2.0,435.0
4314,2.0,591.0
4315,2.0,732.0
4316,2.0,732.0
4317,2.0,846.0
4318,2.0,846.0
4319,2.0,945.0
4320,2.0,974.0
4321,2.0,986.0
4322,2.0,999.0
4323,2.0,1008.0
4324,2.0,1023.0
4325,2.0,1035.0
4326,2.0,1072.0
4327,2.0,1077.0
4328,2.0,1089.0
4329,2.0,1097.0
4330,2.0,1112.0
4331,2.0,1112.0
4332,2.0,1116.0
4333,2.0,1120.0
4334,3.0,1124.0
4335,3.0,1133.0
4336,3.0,1135.0
4337,3.0,1189.0
4338,3.0,1210.0
4339,3.0,1227.0
4340,3.0,1256.0
4341,3.0,1268.0
4342,3.0,1284.0
4343,-0.0,12.0
4344,0.0,12.0
4345,-0.0,14.0
4346,0.0,14.0
4347,-0.0,15.0
4348,-0.0,15.0
4349,-0.0,15.0
4350,-0.0,15.0
4351,0.0,16.0
4352,-0.0,16.0
4353,0.0,16.0
4354,0.0,16.0
4355,-0.0,16.0
4356,-0.0,16.0
4357,0.0,16.0
4358,0.0,16.0
4359,-0.0,16.0
4360,0.0,16.0
4361,-0.0,16.0
4362,0.0,16.0
4363,-0.0,16.0
4364,-0.0,16.0
4365,-0.0,16.0
4366,0.0,16.0
4367,-0.0,16.0
4368,0.0,16.0
4369,0.0,16.0
4370,0.0,16.0
4371,-0.0,16.0
4372,0.0,16.0
4373,-0.0,16.0
4374,0.0,16.0
4375,-0.0,16.0
4376,-0.0,16.0
4377,0.0,16.0
4378,0.0,16.0
4379,-0.0,16.0
4380,0.0,16.0
4381,-0.0,16.0
4382,-0.0,16.0
4383,0.0,16.0
4384,-0.0,16.0
4385,-0.0,16.0
4386,60.0,1380.0
4387,68.0,1488.0
4388,68.0,1488.0
4389,82.0,1745.0
4390,86.0,1828.0
4391,98.0,1956.0
4392,108.0,2111.0
4393,118.0,2349.0
4394,126.0,2620.0
4395,135.0,2759.0
4396,173.0,2967.0
4397,177.0,3167.0
4398,183.0,3286.0
4399,189.0,3614.0
4400,196.0,3755.0
4401,200.0,4126.0
4402,217.0,4335.0
4403,226.0,4680.0
4404,235.0,4964.0
4405,245.0,5044.0
4406,260.0,5300.0
4407,265.0,5543.0
4408,267.0,5749.0
4409,273.0,5926.0
4410,278.0,6135.0
4411,282.0,6293.0
4412,286.0,6416.0
4413,293.0,6652.0
4414,301.0,6972.0
4415,313.0,7288.0
4416,326.0,7578.0
4417,333.0,7954.0
4418,346.0,8235.0
4419,354.0,8480.0
4420,362.0,8807.0
4421,373.0,9095.0
4422,380.0,9376.0
4423,385.0,9882.0
4424,388.0,10347.0
4425,393.0,10634.0
4426,402.0,10900.0
4427,409.0,11196.0
4428,422.0,11320.0
4429,120.0,3163.0
4430,145.0,3368.0
4431,172.0,3465.0
4432,180.0,3646.0
4433,191.0,3747.0
4434,191.0,3747.0
4435,242.0,4450.0
4436,272.0,4965.0
4437,297.0,7161.0
4438,315.0,7257.0
4439,333.0,7466.0
4440,355.0,7529.0
4441,369.0,7603.0
4442,388.0,7858.0
4443,403.0,8225.0
4444,421.0,8450.0
4445,456.0,9022.0
4446,474.0,9468.0
4447,507.0,10128.0
4448,520.0,10398.0
4449,537.0,10850.0
4450,560.0,11183.0
4451,576.0,22719.0
4452,576.0,22719.0
4453,576.0,22719.0
4454,663.0,23240.0
4455,871.0,24258.0
4456,883.0,24675.0
4457,900.0,24934.0
4458,1063.0,26336.0
4459,1371.0,27464.0
4460,1564.0,29538.0
4461,1569.0,31881.0
4462,1569.0,31881.0
4463,1618.0,31881.0
4464,1654.0,30298.0
4465,1704.0,28818.0
4466,1717.0,29071.0
4467,2127.0,29559.0
4468,2145.0,29509.0
4469,2327.0,30419.0
4470,2334.0,30486.0
4471,2338.0,30502.0
4472,58.0,865.0
4473,66.0,985.0
4474,71.0,1070.0
4475,78.0,1173.0
4476,85.0,1322.0
4477,94.0,1450.0
4478,103.0,1560.0
4479,118.0,1699.0
4480,135.0,1794.0
4481,146.0,1939.0
4482,159.0,2065.0
4483,164.0,2190.0
4484,178.0,2350.0
4485,183.0,2505.0
4486,196.0,2673.0
4487,205.0,2844.0
4488,224.0,3032.0
4489,239.0,3144.0
4490,250.0,3333.0
4491,264.0,3490.0
4492,276.0,3659.0
4493,287.0,3891.0
4494,294.0,4092.0
4495,307.0,4319.0
4496,317.0,4534.0
4497,337.0,4782.0
4498,359.0,5042.0
4499,380.0,5268.0
4500,392.0,5537.0
4501,406.0,5895.0
4502,415.0,6193.0
4503,429.0,6465.0
4504,436.0,6813.0
4505,452.0,7201.0
4506,469.0,7588.0
4507,482.0,7981.0
4508,503.0,8476.0
4509,514.0,8964.0
4510,525.0,9400.0
4511,533.0,9746.0
4512,544.0,10093.0
4513,556.0,10431.0
4514,571.0,10829.0
4515,2.0,41.0
4516,2.0,46.0
4517,3.0,56.0
4518,3.0,62.0
4519,4.0,69.0
4520,4.0,78.0
4521,5.0,93.0
4522,6.0,103.0
4523,6.0,117.0
4524,6.0,118.0
4525,6.0,125.0
4526,6.0,137.0
4527,6.0,149.0
4528,6.0,159.0
4529,6.0,164.0
4530,7.0,177.0
4531,7.0,190.0
4532,7.0,201.0
4533,7.0,218.0
4534,7.0,225.0
4535,7.0,237.0
4536,8.0,250.0
4537,8.0,274.0
4538,8.0,274.0
4539,8.0,298.0
4540,8.0,323.0
4541,8.0,345.0
4542,9.0,377.0
4543,10.0,395.0
4544,10.0,424.0
4545,11.0,446.0
4546,11.0,490.0
4547,13.0,555.0
4548,14.0,587.0
4549,15.0,633.0
4550,15.0,695.0
4551,16.0,742.0
4552,17.0,784.0
4553,17.0,889.0
4554,18.0,958.0
4555,20.0,998.0
4556,20.0,1037.0
4557,23.0,1112.0
4558,-0.0,15.0
4559,-0.0,16.0
4560,0.0,16.0
4561,-0.0,16.0
4562,-0.0,16.0
4563,0.0,16.0
4564,0.0,18.0
4565,0.0,18.0
4566,0.0,18.0
4567,0.0,18.0
4568,0.0,21.0
4569,-0.0,21.0
4570,0.0,41.0
4571,0.0,51.0
4572,-0.0,51.0
4573,0.0,79.0
4574,0.0,79.0
4575,0.0,79.0
4576,0.0,79.0
4577,0.0,83.0
4578,1.0,84.0
4579,1.0,84.0
4580,1.0,214.0
4581,1.0,258.0
4582,1.0,258.0
4583,1.0,258.0
4584,1.0,315.0
4585,1.0,315.0
4586,1.0,315.0
4587,1.0,315.0
4588,1.0,315.0
4589,1.0,315.0
4590,3.0,315.0
4591,3.0,315.0
4592,4.0,439.0
4593,4.0,439.0
4594,4.0,439.0
4595,4.0,439.0
4596,4.0,439.0
4597,4.0,439.0
4598,4.0,439.0
4599,6.0,522.0
4600,7.0,583.0
4601,0.0,22.0
4602,0.0,22.0
4603,0.0,29.0
4604,-0.0,29.0
4605,0.0,31.0
4606,0.0,31.0
4607,0.0,33.0
4608,0.0,33.0
4609,-0.0,34.0
4610,0.0,34.0
4611,0.0,34.0
4612,-0.0,34.0
4613,0.0,34.0
4614,-0.0,35.0
4615,0.0,35.0
4616,0.0,35.0
4617,-0.0,39.0
4618,-0.0,39.0
4619,0.0,39.0
4620,0.0,39.0
4621,0.0,39.0
4622,-0.0,39.0
4623,-0.0,39.0
4624,0.0,39.0
4625,-0.0,39.0
4626,0.0,39.0
4627,-0.0,39.0
4628,0.0,39.0
4629,-0.0,39.0
4630,-0.0,39.0
4631,0.0,39.0
4632,-0.0,39.0
4633,-0.0,39.0
4634,0.0,39.0
4635,0.0,39.0
4636,0.0,39.0
4637,0.0,39.0
4638,0.0,39.0
4639,0.0,39.0
4640,-0.0,39.0
4641,0.0,39.0
4642,-0.0,39.0
4643,0.0,39.0
4644,11.0,858.0
4645,12.0,961.0
4646,13.0,1039.0
4647,15.0,1097.0
4648,19.0,1108.0
4649,21.0,1149.0
4650,24.0,1185.0
4651,24.0,1207.0
4652,24.0,1258.0
4653,24.0,1304.0
4654,25.0,1309.0
4655,28.0,1332.0
4656,31.0,1373.0
4657,35.0,1400.0
4658,36.0,1434.0
4659,38.0,1459.0
4660,38.0,1512.0
4661,40.0,1528.0
4662,40.0,1535.0
4663,43.0,1552.0
4664,44.0,1559.0
4665,45.0,1592.0
4666,46.0,1605.0
4667,46.0,1635.0
4668,49.0,1643.0
4669,50.0,1647.0
4670,50.0,1660.0
4671,50.0,1666.0
4672,52.0,1689.0
4673,52.0,1694.0
4674,53.0,1699.0
4675,55.0,1700.0
4676,55.0,1703.0
4677,55.0,1711.0
4678,55.0,1713.0
4679,56.0,1720.0
4680,56.0,1725.0
4681,60.0,1733.0
4682,60.0,1739.0
4683,61.0,1741.0
4684,61.0,1746.0
4685,61.0,1751.0
4686,62.0,1758.0
4687,0.0,9.0
4688,0.0,9.0
4689,-0.0,9.0
4690,0.0,9.0
4691,0.0,10.0
4692,0.0,10.0
4693,0.0,12.0
4694,0.0,12.0
4695,0.0,12.0
4696,0.0,12.0
4697,0.0,14.0
4698,-0.0,15.0
4699,0.0,15.0
4700,0.0,15.0
4701,1.0,16.0
4702,1.0,16.0
4703,1.0,22.0
4704,1.0,22.0
4705,1.0,24.0
4706,1.0,31.0
4707,1.0,31.0
4708,1.0,31.0
4709,1.0,36.0
4710,1.0,56.0
4711,1.0,59.0
4712,1.0,65.0
4713,1.0,71.0
4714,1.0,91.0
4715,1.0,100.0
4716,1.0,106.0
4717,1.0,108.0
4718,1.0,112.0
4719,1.0,116.0
4720,1.0,119.0
4721,2.0,123.0
4722,2.0,153.0
4723,2.0,159.0
4724,2.0,163.0
4725,2.0,172.0
4726,2.0,175.0
4727,2.0,184.0
4728,2.0,187.0
4729,2.0,187.0
4730,0.0,29.0
4731,-0.0,35.0
4732,0.0,38.0
4733,2.0,43.0
4734,2.0,44.0
4735,2.0,52.0
4736,2.0,55.0
4737,2.0,56.0
4738,3.0,65.0
4739,3.0,69.0
4740,3.0,71.0
4741,3.0,74.0
4742,3.0,82.0
4743,3.0,85.0
4744,3.0,92.0
4745,3.0,96.0
4746,3.0,105.0
4747,3.0,108.0
4748,3.0,111.0
4749,3.0,114.0
4750,3.0,116.0
4751,3.0,116.0
4752,3.0,117.0
4753,3.0,122.0
4754,3.0,123.0
4755,3.0,124.0
4756,3.0,126.0
4757,3.0,130.0
4758,3.0,131.0
4759,3.0,133.0
4760,3.0,133.0
4761,3.0,135.0
4762,3.0,140.0
4763,4.0,145.0
4764,4.0,162.0
4765,4.0,191.0
4766,4.0,194.0
4767,5.0,210.0
4768,5.0,239.0
4769,5.0,250.0
4770,5.0,261.0
4771,5.0,263.0
4772,5.0,272.0
4773,0.0,7.0
4774,-0.0,7.0
4775,-0.0,12.0
4776,0.0,12.0
4777,-0.0,14.0
4778,0.0,15.0
4779,0.0,15.0
4780,0.0,15.0
4781,0.0,16.0
4782,-0.0,16.0
4783,-0.0,16.0
4784,-0.0,16.0
4785,0.0,16.0
4786,0.0,16.0
4787,0.0,17.0
4788,0.0,17.0
4789,-0.0,17.0
4790,-0.0,17.0
4791,-0.0,18.0
4792,0.0,18.0
4793,-0.0,18.0
4794,0.0,18.0
4795,0.0,18.0
4796,-0.0,18.0
4797,-0.0,18.0
4798,-0.0,18.0
4799,0.0,18.0
4800,0.0,18.0
4801,0.0,18.0
4802,0.0,18.0
4803,0.0,18.0
4804,0.0,18.0
4805,-0.0,18.0
4806,0.0,18.0
4807,-0.0,18.0
4808,-0.0,18.0
4809,-0.0,18.0
4810,-0.0,18.0
4811,-0.0,18.0
4812,-0.0,18.0
4813,-0.0,18.0
4814,-0.0,18.0
4815,-0.0,18.0
4816,19.0,1518.0
4817,20.0,1615.0
4818,25.0,1882.0
4819,28.0,1927.0
4820,27.0,2176.0
4821,34.0,2308.0
4822,40.0,2487.0
4823,42.0,2605.0
4824,48.0,2769.0
4825,49.0,2905.0
4826,56.0,2974.0
4827,59.0,3064.0
4828,64.0,3161.0
4829,72.0,3237.0
4830,75.0,3369.0
4831,82.0,3489.0
4832,90.0,3681.0
4833,94.0,3783.0
4834,98.0,3868.0
4835,141.0,4014.0
4836,149.0,4129.0
4837,172.0,4284.0
4838,177.0,4395.0
4839,186.0,4475.0
4840,190.0,4576.0
4841,193.0,4695.0
4842,199.0,4740.0
4843,206.0,4906.0
4844,211.0,4995.0
4845,218.0,5051.0
4846,220.0,5176.0
4847,230.0,5254.0
4848,240.0,5327.0
4849,246.0,5412.0
4850,252.0,5573.0
4851,255.0,5673.0
4852,260.0,5738.0
4853,265.0,5880.0
4854,267.0,5962.0
4855,271.0,5984.0
4856,275.0,6003.0
4857,284.0,6054.0
4858,287.0,6145.0
4859,113.0,5448.0
4860,259.0,5927.0
4861,252.0,6318.0
4862,323.0,6492.0
4863,330.0,6849.0
4864,291.0,7197.0
4865,349.0,7551.0
4866,387.0,7942.0
4867,430.0,8340.0
4868,402.0,8624.0
4869,423.0,11065.0
4870,440.0,11399.0
4871,411.0,11851.0
4872,441.0,12144.0
4873,418.0,13280.0
4874,393.0,13462.0
4875,389.0,13462.0
4876,545.0,13910.0
4877,507.0,14127.0
4878,535.0,14379.0
4879,515.0,14180.0
4880,568.0,14391.0
4881,563.0,14541.0
4882,507.0,14695.0
4883,538.0,14747.0
4884,468.0,15088.0
4885,571.0,15368.0
4886,316.0,15140.0
4887,330.0,15209.0
4888,457.0,15210.0
4889,439.0,15320.0
4890,566.0,15357.0
4891,551.0,15417.0
4892,481.0,15517.0
4893,478.0,15839.0
4894,549.0,15902.0
4895,431.0,16018.0
4896,437.0,16071.0
4897,435.0,16099.0
4898,461.0,16141.0
4899,427.0,16214.0
4900,555.0,16199.0
4901,594.0,16272.0
4902,113.0,5448.0
4903,259.0,5927.0
4904,252.0,6318.0
4905,323.0,6492.0
4906,330.0,6849.0
4907,291.0,7197.0
4908,349.0,7551.0
4909,387.0,7942.0
4910,430.0,8340.0
4911,402.0,8624.0
4912,423.0,11065.0
4913,440.0,11399.0
4914,411.0,11851.0
4915,441.0,12144.0
4916,418.0,13280.0
4917,393.0,13462.0
4918,389.0,13462.0
4919,545.0,13910.0
4920,507.0,14127.0
4921,535.0,14379.0
4922,515.0,14180.0
4923,568.0,14391.0
4924,563.0,14541.0
4925,507.0,14695.0
4926,538.0,14747.0
4927,468.0,15088.0
4928,571.0,15368.0
4929,316.0,15140.0
4930,330.0,15209.0
4931,457.0,15210.0
4932,439.0,15320.0
4933,566.0,15357.0
4934,551.0,15417.0
4935,481.0,15517.0
4936,478.0,15839.0
4937,549.0,15902.0
4938,431.0,16018.0
4939,437.0,16071.0
4940,435.0,16099.0
4941,461.0,16141.0
4942,427.0,16214.0
4943,555.0,16199.0
4944,594.0,16272.0
4945,113.0,5448.0
4946,259.0,5927.0
4947,252.0,6318.0
4948,323.0,6492.0
4949,330.0,6849.0
4950,291.0,7197.0
4951,349.0,7551.0
4952,387.0,7942.0
4953,430.0,8340.0
4954,402.0,8624.0
4955,423.0,11065.0
4956,440.0,11399.0
4957,411.0,11851.0
4958,441.0,12144.0
4959,418.0,13280.0
4960,393.0,13462.0
4961,389.0,13462.0
4962,545.0,13910.0
4963,507.0,14127.0
4964,535.0,14379.0
4965,515.0,14180.0
4966,568.0,14391.0
4967,563.0,14541.0
4968,507.0,14695.0
4969,538.0,14747.0
4970,468.0,15088.0
4971,571.0,15368.0
4972,316.0,15140.0
4973,330.0,15209.0
4974,457.0,15210.0
4975,439.0,15320.0
4976,566.0,15357.0
4977,551.0,15417.0
4978,481.0,15517.0
4979,478.0,15839.0
4980,549.0,15902.0
4981,431.0,16018.0
4982,437.0,16071.0
4983,435.0,16099.0
4984,461.0,16141.0
4985,427.0,16214.0
4986,555.0,16199.0
4987,594.0,16272.0
4988,113.0,5448.0
4989,259.0,5927.0
4990,252.0,6318.0
4991,323.0,6492.0
4992,330.0,6849.0
4993,291.0,7197.0
4994,349.0,7551.0
4995,387.0,7942.0
4996,430.0,8340.0
4997,402.0,8624.0
4998,423.0,11065.0
4999,440.0,11399.0
5000,411.0,11851.0
5001,441.0,12144.0
5002,418.0,13280.0
5003,393.0,13462.0
5004,389.0,13462.0
5005,545.0,13910.0
5006,507.0,14127.0
5007,535.0,14379.0
5008,515.0,14180.0
5009,568.0,14391.0
5010,563.0,14541.0
5011,507.0,14695.0
5012,538.0,14747.0
5013,468.0,15088.0
5014,571.0,15368.0
5015,316.0,15140.0
5016,330.0,15209.0
5017,457.0,15210.0
5018,439.0,15320.0
5019,566.0,15357.0
5020,551.0,15417.0
5021,481.0,15517.0
5022,478.0,15839.0
5023,549.0,15902.0
5024,431.0,16018.0
5025,437.0,16071.0
5026,435.0,16099.0
5027,461.0,16141.0
5028,427.0,16214.0
5029,555.0,16199.0
5030,594.0,16272.0
5031,113.0,5448.0
5032,259.0,5927.0
5033,252.0,6318.0
5034,323.0,6492.0
5035,330.0,6849.0
5036,291.0,7197.0
5037,349.0,7551.0
5038,387.0,7942.0
5039,430.0,8340.0
5040,402.0,8624.0
5041,423.0,11065.0
5042,440.0,11399.0
5043,411.0,11851.0
5044,441.0,12144.0
5045,418.0,13280.0
5046,393.0,13462.0
5047,389.0,13462.0
5048,545.0,13910.0
5049,507.0,14127.0
5050,535.0,14379.0
5051,515.0,14180.0
5052,568.0,14391.0
5053,563.0,14541.0
5054,507.0,14695.0
5055,538.0,14747.0
5056,468.0,15088.0
5057,571.0,15368.0
5058,316.0,15140.0
5059,330.0,15209.0
5060,457.0,15210.0
5061,439.0,15320.0
5062,566.0,15357.0
5063,551.0,15417.0
5064,481.0,15517.0
5065,478.0,15839.0
5066,549.0,15902.0
5067,431.0,16018.0
5068,437.0,16071.0
5069,435.0,16099.0
5070,461.0,16141.0
5071,427.0,16214.0
5072,555.0,16199.0
5073,594.0,16272.0
5074,113.0,5448.0
5075,259.0,5927.0
5076,252.0,6318.0
5077,323.0,6492.0
5078,330.0,6849.0
5079,291.0,7197.0
5080,349.0,7551.0
5081,387.0,7942.0
5082,430.0,8340.0
5083,402.0,8624.0
5084,423.0,11065.0
5085,440.0,11399.0
5086,411.0,11851.0
5087,441.0,12144.0
5088,418.0,13280.0
5089,393.0,13462.0
5090,389.0,13462.0
5091,545.0,13910.0
5092,507.0,14127.0
5093,535.0,14379.0
5094,515.0,14180.0
5095,568.0,14391.0
5096,563.0,14541.0
5097,507.0,14695.0
5098,538.0,14747.0
5099,468.0,15088.0
5100,571.0,15368.0
5101,316.0,15140.0
5102,330.0,15209.0
5103,457.0,15210.0
5104,439.0,15320.0
5105,566.0,15357.0
5106,551.0,15417.0
5107,481.0,15517.0
5108,478.0,15839.0
5109,549.0,15902.0
5110,431.0,16018.0
5111,437.0,16071.0
5112,435.0,16099.0
5113,461.0,16141.0
5114,427.0,16214.0
5115,555.0,16199.0
5116,594.0,16272.0
5117,113.0,5448.0
5118,259.0,5927.0
5119,252.0,6318.0
5120,323.0,6492.0
5121,330.0,6849.0
5122,291.0,7197.0
5123,349.0,7551.0
5124,387.0,7942.0
5125,430.0,8340.0
5126,402.0,8624.0
5127,423.0,11065.0
5128,440.0,11399.0
5129,411.0,11851.0
5130,441.0,12144.0
5131,418.0,13280.0
5132,393.0,13462.0
5133,389.0,13462.0
5134,545.0,13910.0
5135,507.0,14127.0
5136,535.0,14379.0
5137,515.0,14180.0
5138,568.0,14391.0
5139,563.0,14541.0
5140,507.0,14695.0
5141,538.0,14747.0
5142,468.0,15088.0
5143,571.0,15368.0
5144,316.0,15140.0
5145,330.0,15209.0
5146,457.0,15210.0
5147,439.0,15320.0
5148,566.0,15357.0
5149,551.0,15417.0
5150,481.0,15517.0
5151,478.0,15839.0
5152,549.0,15902.0
5153,431.0,16018.0
5154,437.0,16071.0
5155,435.0,16099.0
5156,461.0,16141.0
5157,427.0,16214.0
5158,555.0,16199.0
5159,594.0,16272.0
5160,113.0,5448.0
5161,259.0,5927.0
5162,252.0,6318.0
5163,323.0,6492.0
5164,330.0,6849.0
5165,291.0,7197.0
5166,349.0,7551.0
5167,387.0,7942.0
5168,430.0,8340.0
5169,402.0,8624.0
5170,423.0,11065.0
5171,440.0,11399.0
5172,411.0,11851.0
5173,441.0,12144.0
5174,418.0,13280.0
5175,393.0,13462.0
5176,389.0,13462.0
5177,545.0,13910.0
5178,507.0,14127.0
5179,535.0,14379.0
5180,515.0,14180.0
5181,568.0,14391.0
5182,563.0,14541.0
5183,507.0,14695.0
5184,538.0,14747.0
5185,468.0,15088.0
5186,571.0,15368.0
5187,316.0,15140.0
5188,330.0,15209.0
5189,457.0,15210.0
5190,439.0,15320.0
5191,566.0,15357.0
5192,551.0,15417.0
5193,481.0,15517.0
5194,478.0,15839.0
5195,549.0,15902.0
5196,431.0,16018.0
5197,437.0,16071.0
5198,435.0,16099.0
5199,461.0,16141.0
5200,427.0,16214.0
5201,555.0,16199.0
5202,594.0,16272.0
5203,113.0,5448.0
5204,259.0,5927.0
5205,252.0,6318.0
5206,323.0,6492.0
5207,330.0,6849.0
5208,291.0,7197.0
5209,349.0,7551.0
5210,387.0,7942.0
5211,430.0,8340.0
5212,402.0,8624.0
5213,423.0,11065.0
5214,440.0,11399.0
5215,411.0,11851.0
5216,441.0,12144.0
5217,418.0,13280.0
5218,393.0,13462.0
5219,389.0,13462.0
5220,545.0,13910.0
5221,507.0,14127.0
5222,535.0,14379.0
5223,515.0,14180.0
5224,568.0,14391.0
5225,563.0,14541.0
5226,507.0,14695.0
5227,538.0,14747.0
5228,468.0,15088.0
5229,571.0,15368.0
5230,316.0,15140.0
5231,330.0,15209.0
5232,457.0,15210.0
5233,439.0,15320.0
5234,566.0,15357.0
5235,551.0,15417.0
5236,481.0,15517.0
5237,478.0,15839.0
5238,549.0,15902.0
5239,431.0,16018.0
5240,437.0,16071.0
5241,435.0,16099.0
5242,461.0,16141.0
5243,427.0,16214.0
5244,555.0,16199.0
5245,594.0,16272.0
5246,113.0,5448.0
5247,259.0,5927.0
5248,252.0,6318.0
5249,323.0,6492.0
5250,330.0,6849.0
5251,291.0,7197.0
5252,349.0,7551.0
5253,387.0,7942.0
5254,430.0,8340.0
5255,402.0,8624.0
5256,423.0,11065.0
5257,440.0,11399.0
5258,411.0,11851.0
5259,441.0,12144.0
5260,418.0,13280.0
5261,393.0,13462.0
5262,389.0,13462.0
5263,545.0,13910.0
5264,507.0,14127.0
5265,535.0,14379.0
5266,515.0,14180.0
5267,568.0,14391.0
5268,563.0,14541.0
5269,507.0,14695.0
5270,538.0,14747.0
5271,468.0,15088.0
5272,571.0,15368.0
5273,316.0,15140.0
5274,330.0,15209.0
5275,457.0,15210.0
5276,439.0,15320.0
5277,566.0,15357.0
5278,551.0,15417.0
5279,481.0,15517.0
5280,478.0,15839.0
5281,549.0,15902.0
5282,431.0,16018.0
5283,437.0,16071.0
5284,435.0,16099.0
5285,461.0,16141.0
5286,427.0,16214.0
5287,555.0,16199.0
5288,594.0,16272.0
5289,113.0,5448.0
5290,259.0,5927.0
5291,252.0,6318.0
5292,323.0,6492.0
5293,330.0,6849.0
5294,291.0,7197.0
5295,349.0,7551.0
5296,387.0,7942.0
5297,430.0,8340.0
5298,402.0,8624.0
5299,423.0,11065.0
5300,440.0,11399.0
5301,411.0,11851.0
5302,441.0,12144.0
5303,418.0,13280.0
5304,393.0,13462.0
5305,389.0,13462.0
5306,545.0,13910.0
5307,507.0,14127.0
5308,535.0,14379.0
5309,515.0,14180.0
5310,568.0,14391.0
5311,563.0,14541.0
5312,507.0,14695.0
5313,538.0,14747.0
5314,468.0,15088.0
5315,571.0,15368.0
5316,316.0,15140.0
5317,330.0,15209.0
5318,457.0,15210.0
5319,439.0,15320.0
5320,566.0,15357.0
5321,551.0,15417.0
5322,481.0,15517.0
5323,478.0,15839.0
5324,549.0,15902.0
5325,431.0,16018.0
5326,437.0,16071.0
5327,435.0,16099.0
5328,461.0,16141.0
5329,427.0,16214.0
5330,555.0,16199.0
5331,594.0,16272.0
5332,1.0,21.0
5333,1.0,21.0
5334,1.0,21.0
5335,1.0,21.0
5336,1.0,24.0
5337,1.0,30.0
5338,1.0,34.0
5339,1.0,44.0
5340,1.0,44.0
5341,1.0,46.0
5342,1.0,49.0
5343,1.0,57.0
5344,1.0,57.0
5345,1.0,80.0
5346,1.0,80.0
5347,1.0,108.0
5348,1.0,108.0
5349,1.0,109.0
5350,1.0,120.0
5351,1.0,156.0
5352,1.0,166.0
5353,2.0,167.0
5354,3.0,172.0
5355,3.0,176.0
5356,3.0,176.0
5357,3.0,211.0
5358,3.0,238.0
5359,3.0,276.0
5360,3.0,276.0
5361,3.0,276.0
5362,5.0,335.0
5363,5.0,335.0
5364,6.0,367.0
5365,6.0,397.0
5366,6.0,397.0
5367,8.0,504.0
5368,8.0,620.0
5369,8.0,661.0
5370,8.0,661.0
5371,9.0,802.0
5372,9.0,863.0
5373,9.0,1004.0
5374,10.0,1104.0
5375,1.0,4.0
5376,1.0,4.0
5377,1.0,4.0
5378,1.0,4.0
5379,1.0,4.0
5380,1.0,4.0
5381,1.0,4.0
5382,1.0,4.0
5383,1.0,4.0
5384,1.0,9.0
5385,1.0,9.0
5386,1.0,9.0
5387,1.0,9.0
5388,1.0,9.0
5389,1.0,9.0
5390,1.0,9.0
5391,1.0,9.0
5392,1.0,10.0
5393,1.0,10.0
5394,1.0,10.0
5395,1.0,10.0
5396,1.0,10.0
5397,1.0,10.0
5398,1.0,10.0
5399,1.0,10.0
5400,1.0,10.0
5401,1.0,10.0
5402,1.0,10.0
5403,1.0,11.0
5404,1.0,12.0
5405,1.0,17.0
5406,1.0,17.0
5407,1.0,17.0
5408,1.0,17.0
5409,1.0,17.0
5410,1.0,18.0
5411,1.0,20.0
5412,1.0,20.0
5413,1.0,20.0
5414,1.0,22.0
5415,1.0,22.0
5416,1.0,23.0
5417,1.0,23.0
5418,-0.0,134.0
5419,0.0,155.0
5420,1.0,162.0
5421,2.0,174.0
5422,2.0,188.0
5423,3.0,196.0
5424,3.0,211.0
5425,3.0,218.0
5426,3.0,234.0
5427,3.0,242.0
5428,3.0,257.0
5429,3.0,272.0
5430,3.0,300.0
5431,3.0,306.0
5432,3.0,348.0
5433,3.0,370.0
5434,4.0,388.0
5435,4.0,394.0
5436,4.0,402.0
5437,4.0,408.0
5438,5.0,416.0
5439,5.0,425.0
5440,5.0,444.0
5441,5.0,456.0
5442,6.0,486.0
5443,6.0,497.0
5444,6.0,511.0
5445,6.0,517.0
5446,6.0,539.0
5447,7.0,566.0
5448,8.0,582.0
5449,9.0,589.0
5450,9.0,593.0
5451,9.0,604.0
5452,9.0,610.0
5453,9.0,615.0
5454,10.0,623.0
5455,10.0,626.0
5456,10.0,635.0
5457,11.0,638.0
5458,11.0,642.0
5459,11.0,647.0
5460,12.0,667.0
5461,1107.0,84794.0
5462,1275.0,91159.0
5463,1444.0,96092.0
5464,1584.0,100123.0
5465,1810.0,103374.0
5466,2016.0,107663.0
5467,2349.0,113296.0
5468,2607.0,118181.0
5469,2767.0,122171.0
5470,2736.0,124908.0
5471,3022.0,127854.0
5472,3194.0,130072.0
5473,3294.0,131359.0
